0. predicted: SERVE10, actual: SERVE10
2820. predicted: SERVE12, actual: SERVE12
2821. predicted: SERVE12, actual: SERVE12
2822. predicted: SERVE12, actual: SERVE12
2823. predicted: SERVE12, actual: SERVE12
2824. predicted: SERVE12, actual: SERVE12
2825. predicted: SERVE12, actual: SERVE12
2826. predicted: SERVE10, actual: SERVE12
2827. predicted: SERVE12, actual: SERVE12
2828. predicted: SERVE12, actual: SERVE12
2829. predicted: SERVE12, actual: SERVE12
2830. predicted: SERVE12, actual: SERVE12
2831. predicted: SERVE12, actual: SERVE12
2832. predicted: SERVE12, actual: SERVE12
2833. predicted: SERVE12, actual: SERVE12
2834. predicted: SERVE12, actual: SERVE12
2835. predicted: SERVE12, actual: SERVE12
2836. predicted: SERVE12, actual: SERVE12
2837. predicted: SERVE12, actual: SERVE12
2838. predicted: SERVE12, actual: SERVE12
2839. predicted: SERVE12, actual: SERVE12
2840. predicted: SERVE12, actual: SERVE12
2841. predicted: SERVE12, actual: SERVE12
2842. predicted: SERVE12, actual: SERVE12
2843. predicted: SERVE12, actual: SERVE12
2844. predicted: SERVE12, actual: SERVE12
2845. predicted: SERVE12, actual: SERVE12
2846. predicted: SERVE12, actual: SERVE12
2847. predicted: SERVE12, actual: SERVE12
2848. predicted: SERVE12, actual: SERVE12
2849. predicted: SERVE12, actual: SERVE12
2850. predicted: SERVE10, actual: SERVE12
2851. predicted: SERVE12, actual: SERVE12
2852. predicted: SERVE12, actual: SERVE12
2853. predicted: SERVE12, actual: SERVE12
2854. predicted: SERVE12, actual: SERVE12
2855. predicted: SERVE12, actual: SERVE12
2856. predicted: SERVE12, actual: SERVE12
2857. predicted: SERVE12, actual: SERVE12
2858. predicted: SERVE12, actual: SERVE12
2859. predicted: SERVE12, actual: SERVE12
2860. predicted: SERVE12, actual: SERVE12
2861. predicted: SERVE12, actual: SERVE12
2862. predicted: SERVE12, actual: SERVE12
2863. predicted: SERVE12, actual: SERVE12
2864. predicted: SERVE12, actual: SERVE12
2865. predicted: SERVE12, actual: SERVE12
2866. predicted: SERVE12, actual: SERVE12
2867. predicted: SERVE12, actual: SERVE12
2868. predicted: SERVE12, actual: SERVE12
2869. predicted: SERVE12, actual: SERVE12
2870. predicted: SERVE12, actual: SERVE12
2871. predicted: SERVE12, actual: SERVE12
2872. predicted: SERVE12, actual: SERVE12
2873. predicted: SERVE12, actual: SERVE12
2874. predicted: SERVE12, actual: SERVE12
2875. predicted: SERVE12, actual: SERVE12
2876. predicted: SERVE12, actual: SERVE12
2877. predicted: SERVE12, actual: SERVE12
2878. predicted: SERVE12, actual: SERVE12
2879. predicted: SERVE10, actual: SERVE12
2880. predicted: SERVE12, actual: SERVE12
2881. predicted: SERVE12, actual: SERVE12
2882. predicted: SERVE12, actual: SERVE12
2883. predicted: SERVE12, actual: SERVE12
2884. predicted: SERVE12, actual: SERVE12
2885. predicted: SERVE12, actual: SERVE12
2886. predicted: SERVE12, actual: SERVE12
2887. predicted: SERVE12, actual: SERVE12
2888. predicted: SERVE12, actual: SERVE12
2889. predicted: SERVE12, actual: SERVE12
2890. predicted: SERVE12, actual: SERVE12
2891. predicted: SERVE12, actual: SERVE12
2892. predicted: SERVE12, actual: SERVE12
2893. predicted: SERVE12, actual: SERVE12
2894. predicted: SERVE12, actual: SERVE12
2895. predicted: SERVE12, actual: SERVE12
2896. predicted: SERVE12, actual: SERVE12
2897. predicted: SERVE12, actual: SERVE12
2898. predicted: SERVE10, actual: SERVE12
2899. predicted: SERVE12, actual: SERVE12
2900. predicted: SERVE12, actual: SERVE12
0.6232333678042055
2901. predicted: SERVE12, actual: SERVE12
2902. predicted: SERVE12, actual: SERVE12
2903. predicted: SERVE12, actual: SERVE12
2904. predicted: SERVE12, actual: SERVE12
2905. predicted: SERVE12, actual: SERVE12
2906. predicted: SERVE12, actual: SERVE12
2907. predicted: SERVE12, actual: SERVE12
2908. predicted: SERVE12, actual: SERVE12
2909. predicted: SERVE12, actual: SERVE12
2910. predicted: SERVE12, actual: SERVE12
2911. predicted: SERVE12, actual: SERVE12
2912. predicted: SERVE12, actual: SERVE12
2913. predicted: SERVE12, actual: SERVE12
2914. predicted: SERVE12, actual: SERVE12
2915. predicted: SERVE12, actual: SERVE12
2916. predicted: SERVE10, actual: SERVE12
2917. predicted: SERVE12, actual: SERVE12
2918. predicted: SERVE12, actual: SERVE12
2919. predicted: SERVE12, actual: SERVE12
2920. predicted: SERVE10, actual: SERVE12
2921. predicted: SERVE12, actual: SERVE12
2922. predicted: SERVE12, actual: SERVE12
2923. predicted: SERVE12, actual: SERVE12
2924. predicted: SERVE12, actual: SERVE12
2925. predicted: SERVE12, actual: SERVE12
2926. predicted: SERVE10, actual: SERVE12
2927. predicted: SERVE12, actual: SERVE12
2928. predicted: SERVE12, actual: SERVE12
2929. predicted: SERVE12, actual: SERVE12
2930. predicted: SERVE12, actual: SERVE12
2931. predicted: SERVE12, actual: SERVE12
2932. predicted: SERVE12, actual: SERVE12
2933. predicted: SERVE12, actual: SERVE12
2934. predicted: SERVE12, actual: SERVE12
2935. predicted: SERVE12, actual: SERVE12
2936. predicted: SERVE10, actual: SERVE12
2937. predicted: SERVE12, actual: SERVE12
2938. predicted: SERVE12, actual: SERVE12
2939. predicted: SERVE12, actual: SERVE12
2940. predicted: SERVE12, actual: SERVE12
2941. predicted: SERVE12, actual: SERVE12
2942. predicted: SERVE12, actual: SERVE12
2943. predicted: SERVE12, actual: SERVE12
2944. predicted: SERVE12, actual: SERVE12
2945. predicted: SERVE12, actual: SERVE12
2946. predicted: SERVE12, actual: SERVE12
2947. predicted: SERVE12, actual: SERVE12
2948. predicted: SERVE12, actual: SERVE12
2949. predicted: SERVE12, actual: SERVE12
2950. predicted: SERVE10, actual: SERVE12
2951. predicted: SERVE12, actual: SERVE12
2952. predicted: SERVE12, actual: SERVE12
2953. predicted: SERVE12, actual: SERVE12
2954. predicted: SERVE12, actual: SERVE12
2955. predicted: SERVE12, actual: SERVE12
2956. predicted: SERVE12, actual: SERVE12
2957. predicted: SERVE12, actual: SERVE12
2958. predicted: SERVE12, actual: SERVE12
2959. predicted: SERVE12, actual: SERVE12
2960. predicted: SERVE12, actual: SERVE12
2961. predicted: SERVE12, actual: SERVE12
2962. predicted: SERVE12, actual: SERVE12
2963. predicted: SERVE12, actual: SERVE12
2964. predicted: SERVE12, actual: SERVE12
2965. predicted: SERVE12, actual: SERVE12
2966. predicted: SERVE12, actual: SERVE12
2967. predicted: SERVE12, actual: SERVE12
2968. predicted: SERVE12, actual: SERVE12
2969. predicted: SERVE12, actual: SERVE12
2970. predicted: SERVE12, actual: SERVE12
2971. predicted: SERVE10, actual: SERVE12
2972. predicted: SERVE12, actual: SERVE12
2973. predicted: SERVE12, actual: SERVE12
2974. predicted: SERVE12, actual: SERVE12
2975. predicted: SERVE12, actual: SERVE12
2976. predicted: SERVE12, actual: SERVE12
2977. predicted: SERVE12, actual: SERVE12
2978. predicted: SERVE12, actual: SERVE12
2979. predicted: SERVE12, actual: SERVE12
2980. predicted: SERVE12, actual: SERVE12
2981. predicted: SERVE12, actual: SERVE12
2982. predicted: SERVE12, actual: SERVE12
2983. predicted: SERVE12, actual: SERVE12
2984. predicted: SERVE12, actual: SERVE12
2985. predicted: SERVE12, actual: SERVE12
2986. predicted: SERVE12, actual: SERVE12
2987. predicted: SERVE12, actual: SERVE12
2988. predicted: SERVE12, actual: SERVE12
2989. predicted: SERVE10, actual: SERVE12
2990. predicted: SERVE10, actual: SERVE12
2991. predicted: SERVE12, actual: SERVE12
2992. predicted: SERVE12, actual: SERVE12
2993. predicted: SERVE12, actual: SERVE12
2994. predicted: SERVE12, actual: SERVE12
2995. predicted: SERVE12, actual: SERVE12
2996. predicted: SERVE10, actual: SERVE12
2997. predicted: SERVE12, actual: SERVE12
2998. predicted: SERVE10, actual: SERVE12
2999. predicted: SERVE12, actual: SERVE12
3000. predicted: SERVE12, actual: SERVE12
0.6324558480506498
3001. predicted: SERVE12, actual: SERVE12
3002. predicted: SERVE12, actual: SERVE12
3003. predicted: SERVE12, actual: SERVE12
3004. predicted: SERVE10, actual: SERVE12
3005. predicted: SERVE12, actual: SERVE12
3006. predicted: SERVE12, actual: SERVE12
3007. predicted: SERVE12, actual: SERVE12
3008. predicted: SERVE12, actual: SERVE12
3009. predicted: SERVE12, actual: SERVE12
3010. predicted: SERVE10, actual: SERVE12
3011. predicted: SERVE12, actual: SERVE12
3012. predicted: SERVE12, actual: SERVE12
3013. predicted: SERVE12, actual: SERVE12
3014. predicted: SERVE12, actual: SERVE12
3015. predicted: SERVE12, actual: SERVE12
3016. predicted: SERVE12, actual: SERVE12
3017. predicted: SERVE12, actual: SERVE12
3018. predicted: SERVE12, actual: SERVE12
3019. predicted: SERVE12, actual: SERVE12
3020. predicted: SERVE12, actual: SERVE12
3021. predicted: SERVE12, actual: SERVE12
3022. predicted: SERVE12, actual: SERVE12
3023. predicted: SERVE12, actual: SERVE12
3024. predicted: SERVE12, actual: SERVE12
3025. predicted: SERVE12, actual: SERVE12
3026. predicted: SERVE12, actual: SERVE12
3027. predicted: SERVE12, actual: SERVE12
3028. predicted: SERVE12, actual: SERVE12
3029. predicted: SERVE12, actual: SERVE12
3030. predicted: SERVE12, actual: SERVE12
3031. predicted: SERVE12, actual: SERVE12
3032. predicted: SERVE12, actual: SERVE12
3033. predicted: SERVE10, actual: SERVE12
3034. predicted: SERVE12, actual: SERVE12
3035. predicted: SERVE12, actual: SERVE12
3036. predicted: SERVE12, actual: SERVE12
3037. predicted: SERVE10, actual: SERVE12
3038. predicted: SERVE12, actual: SERVE12
3039. predicted: SERVE12, actual: SERVE12
3040. predicted: SERVE12, actual: SERVE12
3041. predicted: SERVE12, actual: SERVE12
3042. predicted: SERVE12, actual: SERVE12
3043. predicted: SERVE12, actual: SERVE12
3044. predicted: SERVE12, actual: SERVE12
3045. predicted: SERVE12, actual: SERVE12
3046. predicted: SERVE12, actual: SERVE12
3047. predicted: SERVE12, actual: SERVE12
3048. predicted: SERVE12, actual: SERVE12
3049. predicted: SERVE12, actual: SERVE12
3050. predicted: SERVE12, actual: SERVE12
3051. predicted: SERVE10, actual: SERVE12
3052. predicted: SERVE12, actual: SERVE12
3053. predicted: SERVE10, actual: SERVE12
3054. predicted: SERVE12, actual: SERVE12
3055. predicted: SERVE12, actual: SERVE12
3056. predicted: SERVE12, actual: SERVE12
3057. predicted: SERVE12, actual: SERVE12
3058. predicted: SERVE12, actual: SERVE12
3059. predicted: SERVE10, actual: SERVE12
3060. predicted: SERVE12, actual: SERVE12
3061. predicted: SERVE12, actual: SERVE12
3062. predicted: SERVE12, actual: SERVE12
3063. predicted: SERVE12, actual: SERVE12
3064. predicted: SERVE10, actual: SERVE12
3065. predicted: SERVE12, actual: SERVE12
3066. predicted: SERVE12, actual: SERVE12
3067. predicted: SERVE12, actual: SERVE12
3068. predicted: SERVE12, actual: SERVE12
3069. predicted: SERVE12, actual: SERVE12
3070. predicted: SERVE12, actual: SERVE12
3071. predicted: SERVE12, actual: SERVE12
3072. predicted: SERVE12, actual: SERVE12
3073. predicted: SERVE12, actual: SERVE12
3074. predicted: SERVE12, actual: SERVE12
3075. predicted: SERVE12, actual: SERVE12
3076. predicted: SERVE12, actual: SERVE12
3077. predicted: SERVE12, actual: SERVE12
3078. predicted: SERVE12, actual: SERVE12
3079. predicted: SERVE12, actual: SERVE12
3080. predicted: SERVE12, actual: SERVE12
3081. predicted: SERVE12, actual: SERVE12
3082. predicted: SERVE12, actual: SERVE12
3083. predicted: SERVE10, actual: SERVE12
3084. predicted: SERVE12, actual: SERVE12
3085. predicted: SERVE12, actual: SERVE12
3086. predicted: SERVE12, actual: SERVE2
3087. predicted: SERVE12, actual: SERVE2
3088. predicted: SERVE12, actual: SERVE2
3089. predicted: SERVE12, actual: SERVE2
3090. predicted: SERVE12, actual: SERVE2
3091. predicted: SERVE12, actual: SERVE2
3092. predicted: SERVE12, actual: SERVE2
3093. predicted: SERVE12, actual: SERVE2
3094. predicted: SERVE12, actual: SERVE2
3095. predicted: SERVE10, actual: SERVE2
3096. predicted: SERVE12, actual: SERVE2
3097. predicted: SERVE12, actual: SERVE2
3098. predicted: SERVE12, actual: SERVE2
3099. predicted: SERVE12, actual: SERVE2
3100. predicted: SERVE12, actual: SERVE2
0.636568848758465
3101. predicted: SERVE12, actual: SERVE2
3102. predicted: SERVE12, actual: SERVE2
3103. predicted: SERVE10, actual: SERVE2
3104. predicted: SERVE12, actual: SERVE2
3105. predicted: SERVE12, actual: SERVE2
3106. predicted: SERVE12, actual: SERVE2
3107. predicted: SERVE10, actual: SERVE2
3108. predicted: SERVE12, actual: SERVE2
3109. predicted: SERVE12, actual: SERVE2
3110. predicted: SERVE12, actual: SERVE2
3111. predicted: SERVE12, actual: SERVE2
3112. predicted: SERVE12, actual: SERVE2
3113. predicted: SERVE12, actual: SERVE2
3114. predicted: SERVE12, actual: SERVE2
3115. predicted: SERVE12, actual: SERVE2
3116. predicted: SERVE12, actual: SERVE2
3117. predicted: SERVE12, actual: SERVE2
3118. predicted: SERVE12, actual: SERVE2
3119. predicted: SERVE12, actual: SERVE2
3120. predicted: SERVE12, actual: SERVE2
3121. predicted: SERVE12, actual: SERVE2
3122. predicted: SERVE12, actual: SERVE2
3123. predicted: SERVE10, actual: SERVE2
3124. predicted: SERVE12, actual: SERVE2
3125. predicted: SERVE12, actual: SERVE2
3126. predicted: SERVE12, actual: SERVE2
3127. predicted: SERVE12, actual: SERVE2
3128. predicted: SERVE12, actual: SERVE2
3129. predicted: SERVE10, actual: SERVE2
3130. predicted: SERVE12, actual: SERVE2
3131. predicted: SERVE12, actual: SERVE2
3132. predicted: SERVE12, actual: SERVE2
3133. predicted: SERVE12, actual: SERVE2
3134. predicted: SERVE12, actual: SERVE2
3135. predicted: SERVE12, actual: SERVE2
3136. predicted: SERVE12, actual: SERVE2
3137. predicted: SERVE12, actual: SERVE2
3138. predicted: SERVE12, actual: SERVE2
3139. predicted: SERVE12, actual: SERVE2
3140. predicted: SERVE12, actual: SERVE2
3141. predicted: SERVE12, actual: SERVE2
3142. predicted: SERVE12, actual: SERVE2
3143. predicted: SERVE12, actual: SERVE2
3144. predicted: SERVE12, actual: SERVE2
3145. predicted: SERVE12, actual: SERVE2
3146. predicted: SERVE12, actual: SERVE2
3147. predicted: SERVE12, actual: SERVE2
3148. predicted: SERVE12, actual: SERVE2
3149. predicted: SERVE12, actual: SERVE2
3150. predicted: SERVE12, actual: SERVE2
3151. predicted: SERVE12, actual: SERVE2
3152. predicted: SERVE10, actual: SERVE2
3153. predicted: SERVE12, actual: SERVE2
3154. predicted: SERVE12, actual: SERVE2
3155. predicted: SERVE12, actual: SERVE2
3156. predicted: SERVE12, actual: SERVE2
3157. predicted: SERVE12, actual: SERVE2
3158. predicted: SERVE12, actual: SERVE2
3159. predicted: SERVE12, actual: SERVE2
3160. predicted: SERVE12, actual: SERVE2
3161. predicted: SERVE12, actual: SERVE2
3162. predicted: SERVE12, actual: SERVE2
3163. predicted: SERVE12, actual: SERVE2
3164. predicted: SERVE12, actual: SERVE2
3165. predicted: SERVE12, actual: SERVE2
3166. predicted: SERVE12, actual: SERVE2
3167. predicted: SERVE12, actual: SERVE2
3168. predicted: SERVE12, actual: SERVE2
3169. predicted: SERVE12, actual: SERVE2
3170. predicted: SERVE12, actual: SERVE2
3171. predicted: SERVE12, actual: SERVE2
3172. predicted: SERVE12, actual: SERVE2
3173. predicted: SERVE12, actual: SERVE2
3174. predicted: SERVE12, actual: SERVE2
3175. predicted: SERVE12, actual: SERVE2
3176. predicted: SERVE10, actual: SERVE2
3177. predicted: SERVE12, actual: SERVE2
3178. predicted: SERVE12, actual: SERVE2
3179. predicted: SERVE12, actual: SERVE2
3180. predicted: SERVE12, actual: SERVE2
3181. predicted: SERVE12, actual: SERVE2
3182. predicted: SERVE12, actual: SERVE2
3183. predicted: SERVE12, actual: SERVE2
3184. predicted: SERVE12, actual: SERVE2
3185. predicted: SERVE12, actual: SERVE2
3186. predicted: SERVE12, actual: SERVE2
3187. predicted: SERVE12, actual: SERVE2
3188. predicted: SERVE10, actual: SERVE2
3189. predicted: SERVE12, actual: SERVE2
3190. predicted: SERVE12, actual: SERVE2
3191. predicted: SERVE12, actual: SERVE2
3192. predicted: SERVE12, actual: SERVE2
3193. predicted: SERVE12, actual: SERVE2
3194. predicted: SERVE12, actual: SERVE2
3195. predicted: SERVE12, actual: SERVE2
3196. predicted: SERVE12, actual: SERVE2
3197. predicted: SERVE12, actual: SERVE2
3198. predicted: SERVE12, actual: SERVE2
3199. predicted: SERVE12, actual: SERVE2
3200. predicted: SERVE12, actual: SERVE2
0.6166822867853796
3201. predicted: SERVE12, actual: SERVE2
3202. predicted: SERVE12, actual: SERVE2
3203. predicted: SERVE12, actual: SERVE2
3204. predicted: SERVE12, actual: SERVE2
3205. predicted: SERVE10, actual: SERVE2
3206. predicted: SERVE12, actual: SERVE2
3207. predicted: SERVE12, actual: SERVE2
3208. predicted: SERVE12, actual: SERVE2
3209. predicted: SERVE12, actual: SERVE2
3210. predicted: SERVE12, actual: SERVE2
3211. predicted: SERVE12, actual: SERVE2
3212. predicted: SERVE12, actual: SERVE2
3213. predicted: SERVE12, actual: SERVE2
3214. predicted: SERVE12, actual: SERVE2
3215. predicted: SERVE12, actual: SERVE2
3216. predicted: SERVE12, actual: SERVE2
3217. predicted: SERVE12, actual: SERVE2
3218. predicted: SERVE12, actual: SERVE2
3219. predicted: SERVE12, actual: SERVE2
3220. predicted: SERVE12, actual: SERVE2
3221. predicted: SERVE12, actual: SERVE2
3222. predicted: SERVE12, actual: SERVE2
3223. predicted: SERVE10, actual: SERVE2
3224. predicted: SERVE12, actual: SERVE2
3225. predicted: SERVE12, actual: SERVE2
3226. predicted: SERVE12, actual: SERVE2
3227. predicted: SERVE12, actual: SERVE2
3228. predicted: SERVE12, actual: SERVE2
3229. predicted: SERVE12, actual: SERVE2
3230. predicted: SERVE12, actual: SERVE2
3231. predicted: SERVE12, actual: SERVE2
3232. predicted: SERVE12, actual: SERVE2
3233. predicted: SERVE12, actual: SERVE2
3234. predicted: SERVE12, actual: SERVE2
3235. predicted: SERVE12, actual: SERVE2
3236. predicted: SERVE12, actual: SERVE2
3237. predicted: SERVE12, actual: SERVE2
3238. predicted: SERVE12, actual: SERVE2
3239. predicted: SERVE12, actual: SERVE2
3240. predicted: SERVE12, actual: SERVE2
3241. predicted: SERVE12, actual: SERVE2
3242. predicted: SERVE12, actual: SERVE2
3243. predicted: SERVE10, actual: SERVE2
3244. predicted: SERVE12, actual: SERVE2
3245. predicted: SERVE12, actual: SERVE2
3246. predicted: SERVE12, actual: SERVE2
3247. predicted: SERVE12, actual: SERVE2
3248. predicted: SERVE12, actual: SERVE2
3249. predicted: SERVE12, actual: SERVE2
3250. predicted: SERVE12, actual: SERVE2
3251. predicted: SERVE12, actual: SERVE2
3252. predicted: SERVE12, actual: SERVE2
3253. predicted: SERVE12, actual: SERVE2
3254. predicted: SERVE12, actual: SERVE2
3255. predicted: SERVE12, actual: SERVE2
3256. predicted: SERVE12, actual: SERVE2
3257. predicted: SERVE12, actual: SERVE2
3258. predicted: SERVE12, actual: SERVE2
